City_ID,City,Country,Date,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Current description,Rain (last 3 hrs),Snow (last 3 hrs)
251,Mangai,CD,2020-04-19 01:14:04,-4.05,19.53,71.64,87,100,2.57,light rain,0,0
252,San Andres,CO,2020-04-19 01:14:05,12.58,-81.7,82.4,74,20,10.29,few clouds,0,0
253,Villazon,BO,2020-04-19 01:14:06,-22.09,-65.59,50.38,21,25,5.88,scattered clouds,0,0
254,Itapirapua,BR,2020-04-19 01:14:06,-15.82,-50.61,71.8,82,100,2.13,overcast clouds,0,0
255,Kaeo,NZ,2020-04-19 01:14:07,-35.1,173.78,70.0,79,91,4.0,overcast clouds,0,0
256,Soe,ID,2020-04-19 01:14:07,-9.86,124.28,72.34,62,22,2.57,few clouds,0,0
257,Kununurra,AU,2020-04-19 01:09:25,-15.77,128.73,89.6,59,53,3.36,broken clouds,0,0
258,Vanavara,RU,2020-04-19 01:14:08,60.34,102.28,20.77,88,0,3.96,clear sky,0,0
259,Conde,BR,2020-04-19 01:14:09,-7.26,-34.91,78.8,94,20,3.15,few clouds,0,0
260,Povenets,RU,2020-04-19 01:14:09,62.85,34.83,32.47,94,100,7.09,light snow,0,0
261,Rovaniemi,FI,2020-04-19 01:14:09,66.5,25.72,30.2,86,20,6.93,few clouds,0,0
262,Lethem,GY,2020-04-19 01:14:10,3.38,-59.8,86.04,44,24,3.58,few clouds,0,0
263,Awjilah,LY,2020-04-19 01:14:10,29.11,21.29,64.26,44,0,9.19,clear sky,0,0
264,Acari,PE,2020-04-19 01:14:11,-15.43,-74.62,73.13,60,37,3.53,scattered clouds,0,0
265,Lakes Entrance,AU,2020-04-19 01:14:12,-37.88,147.98,57.99,66,68,3.0,broken clouds,0,0
266,Champasak,LA,2020-04-19 01:14:12,14.75,106.0,82.4,74,20,2.24,few clouds,0,0
267,Acapulco,MX,2020-04-19 01:14:12,16.86,-99.89,82.4,74,5,6.93,haze,0,0
268,Sao Joao De Pirabas,BR,2020-04-19 01:14:13,-0.77,-47.18,78.12,86,99,3.78,overcast clouds,0,0
269,Dhidhdhoo,MV,2020-04-19 01:14:16,6.88,73.1,86.45,70,27,10.54,scattered clouds,0,0
270,Amberley,US,2020-04-19 01:14:17,39.2,-84.43,51.01,53,1,4.7,clear sky,0,0
271,Oranjemund,NA,2020-04-19 01:14:17,-28.55,16.43,56.3,84,10,1.45,clear sky,0,0
272,Maarianhamina,AX,2020-04-19 01:14:18,60.1,19.93,41.0,81,0,6.93,clear sky,0,0
273,Kenai,US,2020-04-19 01:14:18,60.55,-151.26,51.8,87,90,10.29,overcast clouds,0,0
274,Portland,US,2020-04-19 01:09:48,45.52,-122.68,54.0,76,90,6.93,light rain,0,0
275,Longyearbyen,SJ,2020-04-19 01:13:05,78.22,15.64,28.4,86,74,2.24,broken clouds,0,0
276,Roald,NO,2020-04-19 01:14:20,62.58,6.13,37.4,93,7,4.7,clear sky,0,0
277,Guerrero Negro,MX,2020-04-19 01:14:20,27.98,-114.06,63.99,61,0,21.45,clear sky,0,0
278,Ambon,ID,2020-04-19 01:14:21,-3.7,128.18,87.8,66,40,4.7,scattered clouds,0,0
279,Taltal,CL,2020-04-19 01:14:21,-25.4,-70.48,63.61,71,19,4.97,few clouds,0,0
280,Santo Angelo,BR,2020-04-19 01:14:16,-28.3,-54.26,68.0,56,0,5.82,clear sky,0,0
281,Ketchikan,US,2020-04-19 01:14:22,55.34,-131.65,59.0,47,1,18.34,clear sky,0,0
282,Birao,CF,2020-04-19 01:14:23,10.28,22.79,77.32,14,95,0.83,overcast clouds,0,0
283,Vila Franca Do Campo,PT,2020-04-19 01:14:24,37.72,-25.43,62.6,93,75,12.75,broken clouds,0,0
284,Port-Gentil,GA,2020-04-19 01:14:24,-0.72,8.78,81.68,83,34,8.84,light rain,0,0
285,Kaohsiung,TW,2020-04-19 01:14:25,22.62,120.31,82.4,69,75,8.05,broken clouds,0,0
286,Nara,JP,2020-04-19 01:14:25,34.69,135.8,61.0,63,75,8.05,broken clouds,0,0
287,Izumo,JP,2020-04-19 01:14:26,35.37,132.77,55.4,76,75,2.24,broken clouds,0,0
288,Carauari,BR,2020-04-19 01:14:26,-4.88,-66.9,74.34,93,85,2.06,light rain,0,0
289,Miami,US,2020-04-19 01:12:50,25.77,-80.19,80.6,74,20,5.82,few clouds,0,0
290,Comodoro Rivadavia,AR,2020-04-19 01:11:42,-45.87,-67.5,66.2,37,71,12.75,broken clouds,0,0
291,Altamira,BR,2020-04-19 01:14:27,-3.2,-52.21,73.56,90,81,0.83,light rain,0,0
292,Viransehir,TR,2020-04-19 01:14:28,37.24,39.76,59.4,51,93,4.9,overcast clouds,0,0
293,Pula,HR,2020-04-19 01:14:01,44.87,13.85,44.6,87,99,4.7,overcast clouds,0,0
294,Kaliua,TZ,2020-04-19 01:14:29,-5.06,31.79,65.16,71,100,3.89,light rain,0,0
295,Nuuk,GL,2020-04-19 01:14:29,64.18,-51.72,24.8,100,100,21.92,heavy snow,0,0
296,Bethel,US,2020-04-19 01:10:22,41.37,-73.41,39.2,64,1,5.86,clear sky,0,0
297,Ust-Omchug,RU,2020-04-19 01:14:30,61.15,149.63,-1.8,78,96,11.7,overcast clouds,0,0
298,Severobaykalsk,RU,2020-04-19 01:14:30,55.65,109.32,18.16,79,13,14.09,few clouds,0,0
299,Shkoder,AL,2020-04-19 01:14:31,42.07,19.51,51.8,93,72,1.28,broken clouds,0,0
300,Aklavik,CA,2020-04-19 01:14:31,68.22,-135.01,23.0,67,90,9.17,light snow,0,0
301,Codrington,AU,2020-04-19 01:14:32,-38.27,141.97,56.35,75,55,10.51,broken clouds,0,0
302,Etchoropo,MX,2020-04-19 01:14:32,26.77,-109.67,80.01,44,5,8.01,clear sky,0,0
303,Charters Towers,AU,2020-04-19 01:14:11,-20.1,146.27,83.41,53,12,6.58,light rain,0,0
304,Ginda,IN,2020-04-19 01:14:34,30.69,78.49,48.33,32,54,6.55,broken clouds,0,0
305,Tautira,PF,2020-04-19 01:14:35,-17.73,-149.15,87.8,70,84,9.17,light rain,0,0
306,Mus,TR,2020-04-19 01:14:35,39.0,41.75,45.43,52,100,3.51,light rain,0,0
307,Benjamin Hill,MX,2020-04-19 01:14:35,30.17,-111.1,77.0,27,0,3.0,clear sky,0,0
308,Kupino,RU,2020-04-19 01:14:37,54.37,77.3,46.63,66,96,10.09,overcast clouds,0,0
309,Shangrao,CN,2020-04-19 01:14:37,28.45,117.97,70.59,86,99,4.65,moderate rain,0,0
310,Morant Bay,JM,2020-04-19 01:14:38,17.88,-76.41,84.2,70,40,9.17,scattered clouds,0,0
311,Plettenberg Bay,ZA,2020-04-19 01:14:38,-34.05,23.37,70.83,33,0,7.78,clear sky,0,0
312,Dharchula,IN,2020-04-19 01:14:39,29.85,80.53,54.99,28,2,8.19,clear sky,0,0
313,Rupert,US,2020-04-19 01:14:39,42.62,-113.68,64.4,10,1,13.87,clear sky,0,0
314,Tromso,NO,2020-04-19 01:14:40,69.65,18.96,39.2,86,90,13.87,light intensity drizzle,0,0
315,Hasaki,JP,2020-04-19 01:14:40,35.73,140.83,66.0,45,20,11.41,few clouds,0,0
316,Synya,RU,2020-04-19 01:14:41,65.37,58.04,27.43,97,93,2.19,overcast clouds,0,0
317,Grand Gaube,MU,2020-04-19 01:14:41,-20.01,57.66,77.0,78,75,13.87,shower rain,0,0
318,Calama,CL,2020-04-19 01:14:41,-22.47,-68.93,62.6,13,0,11.41,clear sky,0,0
319,Seoul,KR,2020-04-19 01:14:42,37.57,126.98,59.0,62,90,7.7,overcast clouds,0,0
320,Poum,NC,2020-04-19 01:14:42,-20.23,164.02,78.91,76,41,12.77,scattered clouds,0,0
321,Iralaya,HN,2020-04-19 01:14:43,15.0,-83.23,82.4,78,20,4.7,few clouds,0,0
322,Kedrovyy,RU,2020-04-19 01:14:43,56.17,91.82,35.6,59,10,6.71,clear sky,0,0
323,Tyrma,RU,2020-04-19 01:14:43,50.08,132.17,55.0,35,100,10.65,overcast clouds,0,0
324,Zhangye,CN,2020-04-19 01:14:47,38.93,100.45,54.95,22,43,1.34,scattered clouds,0,0
325,Maniitsoq,GL,2020-04-19 01:14:47,65.42,-52.9,24.64,96,100,18.79,light snow,0,0
326,Malartic,CA,2020-04-19 01:11:47,48.13,-78.13,41.0,44,75,10.29,broken clouds,0,0
327,Ilhabela,BR,2020-04-19 01:14:48,-23.78,-45.36,72.55,76,92,7.31,light rain,0,0
328,Harper,LR,2020-04-19 01:14:47,4.38,-7.72,80.28,84,100,8.84,light rain,0,0
329,Labuhan,ID,2020-04-19 01:14:52,-6.88,112.21,80.46,82,88,3.98,light rain,0,0
330,Bethanien,NA,2020-04-19 01:14:53,-26.5,17.16,64.78,19,0,0.87,clear sky,0,0
331,Matay,EG,2020-04-19 01:14:53,28.42,30.78,65.66,53,0,17.25,clear sky,0,0
332,Sulangan,PH,2020-04-19 01:14:54,11.14,123.72,82.65,74,9,10.67,clear sky,0,0
333,Buraydah,SA,2020-04-19 01:14:54,26.33,43.98,62.6,93,99,10.29,overcast clouds,0,0
334,Hofn,IS,2020-04-19 01:14:55,64.25,-15.21,45.39,88,99,14.23,light rain,0,0
335,Cidreira,BR,2020-04-19 01:14:38,-30.18,-50.21,67.68,82,0,12.75,clear sky,0,0
336,Tiksi,RU,2020-04-19 01:14:56,71.69,128.87,10.22,85,67,3.76,broken clouds,0,0
337,Manzanillo,CU,2020-04-19 01:14:56,20.34,-77.12,79.52,74,8,5.1,light rain,0,0
338,Raudeberg,NO,2020-04-19 01:14:57,61.99,5.14,41.0,75,2,4.7,clear sky,0,0
339,Ust-Kuyga,RU,2020-04-19 01:13:06,70.02,135.6,3.34,83,87,4.16,overcast clouds,0,0
340,Maple Creek,CA,2020-04-19 01:14:58,49.92,-109.48,41.5,44,98,10.33,overcast clouds,0,0
341,Sibu,MY,2020-04-19 01:14:07,2.3,111.82,77.0,88,75,10.29,light rain,0,0
342,Salalah,OM,2020-04-19 01:14:59,17.02,54.09,80.6,74,40,4.7,scattered clouds,0,0
343,Eyl,SO,2020-04-19 01:15:00,7.98,49.82,81.46,79,73,10.25,broken clouds,0,0
344,Naze,JP,2020-04-19 01:15:00,28.37,129.48,73.4,88,75,11.41,broken clouds,0,0
345,Berbera,SO,2020-04-19 01:15:01,10.44,45.01,84.15,75,76,11.43,moderate rain,0,0
346,Mamallapuram,IN,2020-04-19 01:15:01,12.63,80.17,84.0,88,40,3.36,scattered clouds,0,0
347,Komsomolskiy,UZ,2020-04-19 01:14:33,40.43,71.72,51.8,66,2,6.93,clear sky,0,0
348,Lata,PT,2020-04-19 01:15:03,40.16,-8.33,55.99,92,20,1.01,few clouds,0,0
349,Ndjole,GA,2020-04-19 01:15:04,-0.18,10.76,74.93,92,16,1.5,light rain,0,0
350,Kamaishi,JP,2020-04-19 01:14:43,39.27,141.88,53.6,62,40,23.04,scattered clouds,0,0
351,Qianan,CN,2020-04-19 01:15:05,44.99,124.06,63.41,26,100,20.45,overcast clouds,0,0
352,Sangar,RU,2020-04-19 01:13:24,63.92,127.47,12.31,77,0,0.85,clear sky,0,0
353,Leshukonskoye,RU,2020-04-19 01:15:06,64.9,45.76,31.32,98,77,2.75,broken clouds,0,0
354,San Carlos De Bariloche,AR,2020-04-19 01:15:06,-41.15,-71.31,53.6,62,40,26.4,scattered clouds,0,0
355,Chimbote,PE,2020-04-19 01:15:06,-9.09,-78.58,71.22,82,2,8.25,clear sky,0,0
356,Bilibino,RU,2020-04-19 01:15:07,68.05,166.44,7.61,79,64,5.95,broken clouds,0,0
357,Bahia Blanca,AR,2020-04-19 01:14:41,-38.72,-62.27,71.06,36,92,17.81,overcast clouds,0,0
358,Vestmannaeyjar,IS,2020-04-19 01:15:08,63.44,-20.27,45.41,93,100,14.79,light rain,0,0
359,Olinda,BR,2020-04-19 01:15:08,-8.01,-34.86,84.2,74,40,2.24,scattered clouds,0,0
360,Kargil,IN,2020-04-19 01:15:08,34.57,76.1,26.24,25,57,5.64,broken clouds,0,0
361,Adrar,MR,2020-04-19 01:14:36,20.5,-10.07,75.67,34,88,8.88,light rain,0,0
362,Skelleftea,SE,2020-04-19 01:15:09,64.75,20.95,28.99,92,9,6.93,clear sky,0,0
363,Saint-Georges,GD,2020-04-19 01:15:10,12.06,-61.75,80.6,74,20,9.17,few clouds,0,0
364,Cardenas,CU,2020-04-19 01:15:10,23.04,-81.2,86.0,58,20,6.93,few clouds,0,0
365,Nishihara,JP,2020-04-19 01:15:11,26.18,127.76,77.0,88,75,12.75,broken clouds,0,0
366,Konevo,RU,2020-04-19 01:15:11,62.12,39.32,30.87,97,83,3.29,broken clouds,0,0
367,Bela,IN,2020-04-19 01:15:11,25.93,81.98,82.83,24,16,2.3,few clouds,0,0
368,Kisanga,TZ,2020-04-19 01:15:12,-7.44,37.7,71.85,88,98,2.71,light rain,0,0
369,Monster,NL,2020-04-19 01:15:12,52.03,4.17,51.01,90,100,5.99,moderate rain,0,0
370,Zhigansk,RU,2020-04-19 01:15:13,66.77,123.37,6.26,92,72,12.37,broken clouds,0,0
371,Port Macquarie,AU,2020-04-19 01:15:14,-31.43,152.92,73.99,69,54,5.19,broken clouds,0,0
372,Niigata,JP,2020-04-19 01:15:15,37.9,139.02,53.6,81,75,9.17,broken clouds,0,0
373,Talnakh,RU,2020-04-19 01:15:15,69.49,88.4,35.6,74,100,35.79,overcast clouds,0,0
374,Alpena,US,2020-04-19 01:15:16,45.06,-83.43,51.8,40,20,18.34,few clouds,0,0
375,General Pico,AR,2020-04-19 01:15:16,-35.66,-63.76,66.49,41,6,13.96,clear sky,0,0
376,Bukama,CD,2020-04-19 01:15:17,-9.2,25.85,70.16,77,99,0.87,light rain,0,0
377,Turan,VN,2020-04-19 01:15:18,16.07,108.22,82.4,88,20,3.36,mist,0,0
378,Oktyabrskiy,RU,2020-04-19 01:15:20,54.48,53.47,34.0,84,12,6.31,few clouds,0,0
379,Clarksville,US,2020-04-19 01:15:25,36.53,-87.36,57.2,41,1,1.05,clear sky,0,0
380,Anloga,GH,2020-04-19 01:15:25,5.79,0.9,83.03,79,4,10.92,light rain,0,0
381,Bara,NG,2020-04-19 01:15:26,10.37,10.73,83.79,11,97,3.49,overcast clouds,0,0
382,Hobyo,SO,2020-04-19 01:15:27,5.35,48.53,83.71,72,90,8.95,light rain,0,0
383,Magadi,IN,2020-04-19 01:15:27,12.97,77.23,71.44,57,0,1.88,clear sky,0,0
384,Isangel,VU,2020-04-19 01:15:27,-19.55,169.27,82.4,78,75,11.41,broken clouds,0,0
385,Tsabong,BW,2020-04-19 01:15:28,-26.02,22.4,77.16,28,36,11.77,scattered clouds,0,0
386,Utmanzai,PK,2020-04-19 01:15:28,34.19,71.76,59.0,82,40,4.7,haze,0,0
387,Jutai,BR,2020-04-19 01:11:09,-5.18,-68.9,75.27,78,44,0.43,scattered clouds,0,0
388,Amapa,BR,2020-04-19 01:15:29,1.0,-52.0,74.71,89,67,2.08,light rain,0,0
389,San Quintin,MX,2020-04-19 01:15:30,30.48,-115.95,62.28,67,0,19.28,clear sky,0,0
390,Broken Hill,AU,2020-04-19 01:12:53,-31.95,141.43,62.6,55,6,4.7,clear sky,0,0
391,Salta,AR,2020-04-19 01:15:30,-24.79,-65.41,60.8,87,9,4.7,clear sky,0,0
392,Sfantu Gheorghe,RO,2020-04-19 01:15:31,45.87,25.78,46.0,84,88,1.01,overcast clouds,0,0
393,Tabuk,PH,2020-04-19 01:15:31,17.42,121.44,80.19,72,95,7.02,overcast clouds,0,0
394,Maldonado,UY,2020-04-19 01:15:32,-34.67,-54.92,64.4,82,0,5.82,clear sky,0,0
395,Yarim,YE,2020-04-19 01:10:56,14.3,44.38,58.53,39,85,0.56,moderate rain,0,0
396,Zehdenick,DE,2020-04-19 01:15:34,52.98,13.33,43.0,56,86,9.8,overcast clouds,0,0
397,Angoram,PG,2020-04-19 01:15:35,-4.06,144.07,82.83,84,100,1.21,light rain,0,0
398,Porto Novo,BJ,2020-04-19 01:15:36,6.5,2.6,82.4,94,40,10.29,scattered clouds,0,0
399,Rodrigues Alves,BR,2020-04-19 01:15:36,-7.74,-72.65,72.27,69,21,1.05,few clouds,0,0
400,Rocha,UY,2020-04-19 01:15:37,-34.48,-54.33,60.37,93,1,6.44,clear sky,0,0
401,Moyale,KE,2020-04-19 01:15:37,3.52,39.06,68.9,64,100,1.41,light rain,0,0
402,Rio Do Sul,BR,2020-04-19 01:15:38,-27.21,-49.64,62.01,92,30,2.15,scattered clouds,0,0
403,Necochea,AR,2020-04-19 01:15:38,-38.55,-58.74,64.99,79,25,11.01,scattered clouds,0,0
404,Beaufort,MY,2020-04-19 01:15:39,5.35,115.75,82.4,83,75,3.36,broken clouds,0,0
405,Rawson,AR,2020-04-19 01:15:39,-43.3,-65.1,69.31,54,88,9.24,overcast clouds,0,0
406,Marienburg,PL,2020-04-19 01:15:40,54.04,19.03,32.0,86,0,5.23,clear sky,0,0
407,Skagen,DK,2020-04-19 01:15:41,57.72,10.58,43.0,75,0,4.0,clear sky,0,0
408,Moussoro,TD,2020-04-19 01:15:41,13.64,16.49,82.72,13,4,12.59,clear sky,0,0
409,Florianopolis,BR,2020-04-19 01:15:41,-27.61,-48.5,68.0,77,20,2.24,few clouds,0,0
410,Srednekolymsk,RU,2020-04-19 01:15:42,67.45,153.68,2.01,89,82,11.39,broken clouds,0,0
411,Sabang,ID,2020-04-19 01:15:42,5.89,95.32,82.94,72,76,4.03,broken clouds,0,0
412,San Isidro,PE,2020-04-19 01:15:43,-12.12,-77.05,69.8,77,12,11.41,few clouds,0,0
413,Douentza,ML,2020-04-19 01:15:43,15.0,-2.95,84.24,21,91,2.21,overcast clouds,0,0
414,Quatre Cocos,MU,2020-04-19 01:15:44,-20.21,57.76,77.0,78,75,13.87,shower rain,0,0
415,La Rioja,ES,2020-04-19 01:15:44,42.25,-2.5,51.8,100,20,3.36,few clouds,0,0
416,Vershino-Shakhtaminskiy,RU,2020-04-19 01:15:45,51.3,117.89,20.71,81,100,10.63,overcast clouds,0,0
417,Yerbogachen,RU,2020-04-19 01:15:45,61.28,108.01,15.89,87,49,7.36,scattered clouds,0,0
418,Ixtapa,MX,2020-04-19 01:15:46,20.7,-105.2,75.2,78,90,9.17,overcast clouds,0,0
419,Beloha,MG,2020-04-19 01:15:47,-25.17,45.05,70.66,83,6,12.28,clear sky,0,0
420,Abilene,US,2020-04-19 01:12:03,32.45,-99.73,64.4,68,20,10.29,few clouds,0,0
421,Okhotsk,RU,2020-04-19 01:15:47,59.38,143.3,14.97,84,2,13.13,clear sky,0,0
422,Hangu,CN,2020-04-19 01:15:48,39.25,117.79,62.6,48,99,4.47,overcast clouds,0,0
423,Laredo,US,2020-04-19 01:15:48,27.51,-99.51,75.2,83,90,10.29,overcast clouds,0,0
424,Mezhdurechenskiy,RU,2020-04-19 01:15:49,59.6,65.93,35.6,84,18,9.78,few clouds,0,0
425,Tilichiki,RU,2020-04-19 01:15:50,60.47,166.1,10.78,91,0,10.83,clear sky,0,0
426,Karpogory,RU,2020-04-19 01:15:50,64.0,44.45,27.34,98,12,2.1,few clouds,0,0
427,Balakhta,RU,2020-04-19 01:15:51,55.38,91.6,36.28,73,8,9.08,clear sky,0,0
428,Wichita Falls,US,2020-04-19 01:14:40,33.91,-98.49,60.8,59,90,9.17,overcast clouds,0,0
429,Onguday,RU,2020-04-19 01:15:52,50.75,86.15,40.01,49,0,1.43,clear sky,0,0
430,Ternate,ID,2020-04-19 01:15:52,0.8,127.4,84.36,72,33,2.89,light rain,0,0
431,Wagar,SD,2020-04-19 01:15:53,16.15,36.2,71.28,50,38,6.44,scattered clouds,0,0
432,Laguna,US,2020-04-19 01:15:55,38.42,-121.42,66.2,52,1,10.29,clear sky,0,0
433,Mackay,AU,2020-04-19 01:15:24,-21.15,149.2,84.0,74,40,9.17,scattered clouds,0,0
434,Kholm-Zhirkovskiy,RU,2020-04-19 01:15:56,55.52,33.47,33.24,84,97,8.14,overcast clouds,0,0
435,Waseca,US,2020-04-19 01:15:56,44.08,-93.51,55.99,47,1,14.99,clear sky,0,0
436,Baykit,RU,2020-04-19 01:15:57,61.67,96.37,24.22,92,0,0.96,clear sky,0,0
437,Nalut,LY,2020-04-19 01:15:57,30.33,10.85,75.79,20,42,23.44,scattered clouds,0,0
438,Terme,TR,2020-04-19 01:15:58,41.21,36.97,44.6,87,2,1.12,clear sky,0,0
439,Sao Joao Da Barra,BR,2020-04-19 01:15:58,-21.64,-41.05,71.96,81,96,8.16,overcast clouds,0,0
440,Umm Lajj,SA,2020-04-19 01:15:58,25.02,37.27,71.06,55,62,6.69,broken clouds,0,0
441,Maues,BR,2020-04-19 01:15:59,-3.38,-57.72,75.36,95,89,1.36,light rain,0,0
442,Kalmunai,LK,2020-04-19 01:16:00,7.42,81.82,81.57,78,63,5.46,broken clouds,0,0
443,Whitehorse,CA,2020-04-19 01:15:30,60.72,-135.05,60.8,23,20,8.05,few clouds,0,0
444,Umm Kaddadah,SD,2020-04-19 01:14:09,13.6,26.69,78.19,16,99,13.8,overcast clouds,0,0
445,Qui Nhon,VN,2020-04-19 01:13:46,13.77,109.23,78.75,82,64,5.41,broken clouds,0,0
446,Kalakamati,BW,2020-04-19 01:16:02,-20.59,27.31,62.8,61,14,13.47,few clouds,0,0
447,Plouzane,FR,2020-04-19 01:16:03,48.38,-4.62,51.8,93,0,3.36,fog,0,0
448,Hay River,CA,2020-04-19 01:13:14,60.82,-115.8,48.2,39,75,12.75,broken clouds,0,0
449,Pomabamba,PE,2020-04-19 01:16:04,-8.83,-77.47,49.69,30,88,5.55,light rain,0,0
450,Muzaffarabad,PK,2020-04-19 01:16:04,34.37,73.47,56.12,43,36,8.25,scattered clouds,0,0
451,Batangafo,CF,2020-04-19 01:16:06,7.3,18.28,78.57,59,68,5.5,broken clouds,0,0
452,Shahpur,IN,2020-04-19 01:16:06,16.7,76.83,80.58,41,46,3.04,scattered clouds,0,0
453,Lavrentiya,RU,2020-04-19 01:16:07,65.58,-171.0,20.88,95,100,9.64,light snow,0,0
454,Teguise,ES,2020-04-19 01:16:07,29.06,-13.56,64.4,72,1,8.05,clear sky,0,0
455,Pevek,RU,2020-04-19 01:16:08,69.7,170.31,3.22,91,30,7.29,scattered clouds,0,0
456,Jalali,IN,2020-04-19 01:16:08,27.87,78.27,77.2,33,62,5.21,broken clouds,0,0
457,Petropavlovsk-Kamchatskiy,RU,2020-04-19 01:16:09,53.05,158.65,44.6,45,20,22.37,few clouds,0,0
458,Usinsk,RU,2020-04-19 01:16:10,65.99,57.53,29.62,98,99,3.74,overcast clouds,0,0
459,Aquin,HT,2020-04-19 01:16:10,18.28,-73.4,80.28,77,9,1.1,light rain,0,0
460,Constantine,DZ,2020-04-19 01:16:11,36.37,6.61,62.6,67,40,6.93,scattered clouds,0,0
461,Ust-Nera,RU,2020-04-19 01:16:11,64.57,143.2,0.82,76,91,6.4,overcast clouds,0,0
462,Kiunga,PG,2020-04-19 01:16:12,-6.12,141.29,78.48,88,99,0.47,overcast clouds,0,0
463,Tramore,IE,2020-04-19 01:16:12,52.16,-7.15,48.0,92,75,5.01,light rain,0,0
464,Cedar City,US,2020-04-19 01:14:45,37.68,-113.06,48.2,70,90,8.05,moderate rain,0,0
465,Thomaston,US,2020-04-19 01:16:13,32.89,-84.33,62.6,45,1,3.71,clear sky,0,0
466,Dergachi,RU,2020-04-19 01:16:14,51.23,48.77,38.28,83,0,7.07,clear sky,0,0
467,Smolensk,RU,2020-04-19 01:16:14,55.0,33.0,35.46,88,93,7.4,overcast clouds,0,0
468,Russell,US,2020-04-19 01:16:15,32.35,-85.2,75.2,63,1,4.47,clear sky,0,0
469,Raga,SS,2020-04-19 01:16:15,8.46,25.68,74.62,26,74,4.38,broken clouds,0,0
470,Gornopravdinsk,RU,2020-04-19 01:16:16,60.05,69.9,40.5,83,81,7.85,broken clouds,0,0
471,Okulovka,RU,2020-04-19 01:16:16,58.4,33.29,32.95,92,100,5.32,light snow,0,0
472,Mwene-Ditu,CD,2020-04-19 01:16:17,-7.0,23.45,66.79,76,87,6.13,light rain,0,0
473,Imbituba,BR,2020-04-19 01:16:18,-28.24,-48.67,68.0,77,20,2.24,few clouds,0,0
474,Boyabat,TR,2020-04-19 01:16:19,41.47,34.77,51.03,51,1,1.66,clear sky,0,0
475,Neuquen,AR,2020-04-19 01:16:20,-38.95,-68.06,77.0,41,81,9.17,broken clouds,0,0
476,Harindanga,IN,2020-04-19 01:16:21,22.04,88.32,77.0,83,20,9.17,haze,0,0
477,Ustka,PL,2020-04-19 01:16:22,54.58,16.86,36.07,81,0,5.97,clear sky,0,0
478,Semey,KZ,2020-04-19 01:16:22,50.41,80.23,35.6,60,0,4.47,clear sky,0,0
479,Leh,IN,2020-04-19 01:16:23,34.17,77.58,31.32,20,84,3.44,broken clouds,0,0
480,Tabas,IR,2020-04-19 01:16:23,33.6,56.92,66.2,45,91,2.24,overcast clouds,0,0
481,Asau,RO,2020-04-19 01:16:24,46.43,26.4,41.0,64,34,2.24,scattered clouds,0,0
482,Bosaso,SO,2020-04-19 01:16:24,11.28,49.18,82.9,74,58,4.83,broken clouds,0,0
483,Mangrol,IN,2020-04-19 01:16:25,21.12,70.12,79.11,68,19,10.8,few clouds,0,0
484,Dandong,CN,2020-04-19 01:16:25,40.13,124.39,56.3,62,100,9.24,overcast clouds,0,0
485,Mega,ET,2020-04-19 01:16:26,4.05,38.3,61.05,62,99,4.27,light rain,0,0
486,San Ramon,US,2020-04-19 01:15:45,37.78,-121.98,63.0,55,1,11.41,clear sky,0,0
487,Marechal Candido Rondon,BR,2020-04-19 01:15:40,-24.56,-54.06,62.53,65,1,1.12,clear sky,0,0
488,Sukumo,JP,2020-04-19 01:16:28,32.93,132.73,60.19,58,69,8.05,broken clouds,0,0
489,Carlos Chagas,BR,2020-04-19 01:16:28,-17.7,-40.77,68.68,84,78,6.02,broken clouds,0,0
490,Pacific Grove,US,2020-04-19 01:16:29,36.62,-121.92,59.0,76,28,1.99,scattered clouds,0,0
491,Taozhuang,CN,2020-04-19 01:16:30,34.85,117.33,50.94,84,100,6.6,light rain,0,0
492,Ampanihy,MG,2020-04-19 01:16:31,-24.7,44.75,68.56,82,1,4.99,clear sky,0,0
493,Byron Bay,AU,2020-04-19 01:12:30,-28.65,153.62,73.4,78,16,10.29,light rain,0,0
494,Nichinan,JP,2020-04-19 01:16:32,31.6,131.37,60.8,67,75,3.36,broken clouds,0,0
495,Bambanglipuro,ID,2020-04-19 01:16:32,-7.95,110.28,79.83,79,87,3.56,light rain,0,0
496,Banda Aceh,ID,2020-04-19 01:16:33,5.56,95.32,79.48,78,81,3.71,broken clouds,0,0
497,Rio Gallegos,AR,2020-04-19 01:16:33,-51.62,-69.22,53.6,37,55,21.92,broken clouds,0,0
498,Irtyshskiy,RU,2020-04-19 01:16:33,58.33,68.13,39.76,82,85,6.6,overcast clouds,0,0
499,Amur,RU,2020-04-19 01:16:34,54.0,128.0,20.41,92,100,13.0,snow,0,0
500,Basco,PH,2020-04-19 01:16:34,20.45,121.97,79.11,87,91,17.98,overcast clouds,0,0
501,Dzhebariki-Khaya,RU,2020-04-19 01:16:35,62.22,135.8,9.82,88,55,2.15,broken clouds,0,0
502,Narrabri,AU,2020-04-19 01:16:35,-30.32,149.78,66.0,48,0,3.36,clear sky,0,0
503,Kali,CO,2020-04-19 01:15:36,3.44,-76.52,68.0,94,75,2.24,light intensity drizzle,0,0
504,Sangin,AF,2020-04-19 01:16:36,32.07,64.84,62.56,30,66,1.57,broken clouds,0,0
505,Ulaangom,MN,2020-04-19 01:16:37,49.98,92.07,34.77,49,0,2.26,clear sky,0,0
